time_sec,knee_angle,hip_y,LEFT_HIP_x,LEFT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_KNEE_y_s,RIGHT_KNEE_y_s,LEFT_ANKLE_y_s,RIGHT_ANKLE_y_s,lk_v,rk_v,phase
2.686,144.9648456229184,0.48062682151794434,0.5911194086074829,0.4812855422496795,0.6371046900749207,0.5252081155776978,0.6500349640846252,0.5820444226264954,0.5389336347579956,0.4799681007862091,0.5518749952316284,0.5268480777740479,0.5329540967941284,0.5759164094924927,0.6337361931800842,0.4187645614147186,0.537844717502594,0.4206345379352569,0.7039105296134949,0.4263747930526733,0.5047116875648499,0.4529811143875122,0.6677696108818054,0.417688637971878,0.4996545314788818,0.4815475046634674,0.5239454507827759,0.5256157279014587,0.5789028882980347,0.5746835947036744,0.00914698839187622,0.009873282909393266,land
2.702,150.4651856558996,0.4901062846183777,0.6048279404640198,0.4905658066272735,0.6470533609390259,0.535222053527832,0.6585628390312195,0.5910032391548157,0.5519009232521057,0.4896467626094818,0.559583842754364,0.5382609963417053,0.5427795648574829,0.589127779006958,0.6474106907844543,0.4213252365589142,0.5510009527206421,0.4247427880764007,0.7174965739250183,0.4255182445049286,0.5168339610099792,0.4581293761730194,0.687148928642273,0.4131338894367218,0.5092000365257263,0.4892672300338745,0.5318511366844177,0.5345637321472168,0.5853741645812989,0.583214271068573,0.007905685901641868,0.008948004245758034,land
2.719,154.19280658335532,0.4968049824237823,0.6182085871696472,0.4972705245018005,0.6592209339141846,0.541626513004303,0.6705172061920166,0.5937417149543762,0.5632346272468567,0.4963394403457641,0.5686919093132019,0.5443722009658813,0.556070864200592,0.5931246876716614,0.660142183303833,0.4250708818435669,0.5629904866218567,0.4300375580787658,0.7287863492965698,0.4254182875156402,0.5286762714385986,0.4658075273036957,0.7090439200401306,0.4091032147407532,0.5182300806045532,0.4997539818286896,0.5381193041801453,0.541678500175476,0.5895819306373596,0.5897287368774414,0.006268167495727561,0.007114768028259277,land
2.736,144.59320963246643,0.5024735033512115,0.6330822706222534,0.5020813345909119,0.6737540364265442,0.5440092086791992,0.6739025115966797,0.5919198393821716,0.5774872303009033,0.5028656721115112,0.5830256342887878,0.5489979982376099,0.5662144422531128,0.5953226685523987,0.6715466380119324,0.4296945631504059,0.5739487409591675,0.4375493228435516,0.7415933609008789,0.424507588148117,0.5395327806472778,0.4737736582756042,0.7309179902076721,0.4090678095817566,0.5274496674537659,0.5096242427825928,0.5419967532157898,0.5464616417884827,0.5908981442451477,0.5933380722999573,0.0038774490356444646,0.004783141613006636,land
2.752,131.33705240005895,0.5037528276443481,0.6462131142616272,0.5028736591339111,0.6885768175125122,0.5445306301116943,0.6789436340332031,0.5892004370689392,0.5919708013534546,0.5046319961547852,0.597868800163269,0.549913227558136,0.5693676471710205,0.5951521396636963,0.6806686520576477,0.4342592358589172,0.5860981345176697,0.4438064694404602,0.7461787462234497,0.4264243245124817,0.5498201847076416,0.4827412962913513,0.7534744143486023,0.4109732508659363,0.5362030863761902,0.5198975205421448,0.5438549518585205,0.5486600160598755,0.5904281973838806,0.5939777255058288,0.001858198642730735,0.0021983742713928,land
2.769,121.94509471952927,0.5048311650753021,0.6587845683097839,0.5037068724632263,0.7033773064613342,0.5445953607559204,0.686048686504364,0.5886254906654358,0.6062694191932678,0.5059554576873779,0.6114080548286438,0.5507637858390808,0.5744141936302185,0.593963086605072,0.6913823485374451,0.4379130005836487,0.5979804992675781,0.4495918452739715,0.7515184879302979,0.4300219416618347,0.5609818696975708,0.4904504120349884,0.7720639109611511,0.4119396507740021,0.5446383953094482,0.5256785154342651,0.5447015523910522,0.5496753096580506,0.5895203113555908,0.5938323974609375,0.0008466005325317161,0.0010152935981750932,land
2.786,121.6390172065014,0.5048509836196899,0.6742771863937378,0.5036647915840149,0.7162519693374634,0.5445130467414856,0.6953446865081787,0.5886535048484802,0.6225197315216064,0.506037175655365,0.6232726573944092,0.5492528676986694,0.5808389782905579,0.5923260450363159,0.7013729214668274,0.4406611323356628,0.6087504029273987,0.4551384150981903,0.7628564238548279,0.43290576338768,0.5729561448097229,0.4946779310703277,0.7913175225257874,0.4125407934188843,0.5571664571762085,0.530974805355072,0.5452654242515564,0.5501121878623962,0.5891496539115906,0.5932569146156311,0.000563871860504217,0.0004368782043456809,land
2.802,118.67250097747927,0.5064285099506378,0.6882407665252686,0.5056329965591431,0.7309739589691162,0.5458595156669617,0.7036384344100952,0.5892022848129272,0.6360658407211304,0.5072240233421326,0.6343744993209839,0.5494486689567566,0.5899728536605835,0.5923980474472046,0.7153914570808411,0.4427827298641205,0.6211536526679993,0.4592230916023254,0.7745879292488098,0.435624212026596,0.5867441296577454,0.4984775185585022,0.8116801381111145,0.4143602252006531,0.5710890293121338,0.5352955460548401,0.5458649873733521,0.5510043501853943,0.5896237373352051,0.5930084586143494,0.0005995631217956543,0.0008921623229980469,land
2.819,119.19209071700541,0.5093519687652588,0.7005901336669922,0.5081432461738586,0.7452262043952942,0.54682856798172,0.7149929404258728,0.5900665521621704,0.6492166519165039,0.5105606913566589,0.6430861949920654,0.5511823892593384,0.6001806855201721,0.5924452543258667,0.7245845198631287,0.4445542991161346,0.633507490158081,0.4634958803653717,0.7823696732521057,0.4372729957103729,0.6022542119026184,0.5011633634567261,0.8281025886535645,0.4209000766277313,0.590310275554657,0.5371137857437134,0.546402096748352,0.5521631002426147,0.5901652455329895,0.5929700255393981,0.0005371093749999556,0.0011587500572204368,land
2.836,118.22768270259223,0.5114381313323975,0.7126224637031555,0.5104162693023682,0.7581287622451782,0.5475284457206726,0.7248230576515198,0.5915708541870117,0.6589888334274292,0.5124599933624268,0.6498541831970215,0.5543740391731262,0.6060861349105835,0.5939098596572876,0.7382497191429138,0.4465519189834595,0.6457574963569641,0.4659837782382965,0.7928546667098999,0.4394324123859405,0.6173890829086304,0.505657434463501,0.8436059951782227,0.4286874532699585,0.6116862893104553,0.5406043529510498,0.5468371629714965,0.5535967350006104,0.5908382177352905,0.5934428572654724,0.00043506622314448684,0.0014336347579956277,land
2.852,118.42489533268558,0.5122174322605133,0.7253009080886841,0.5114593505859375,0.7696778178215027,0.5472809076309204,0.7335832715034485,0.5913330316543579,0.6708219051361084,0.5129755139350891,0.6585694551467896,0.5565575361251831,0.6166567802429199,0.5937709212303162,0.7492334246635437,0.4488848447799682,0.6574389338493347,0.4694498777389526,0.8006148338317871,0.4415068030357361,0.6315338611602783,0.5102593302726746,0.8606815934181213,0.4374836385250091,0.633076548576355,0.5496942400932312,0.5471908330917359,0.5556431651115418,0.5913454532623291,0.5940258622169494,0.00035367012023934663,0.0020464301109314187,land
2.869,123.33087488358183,0.5132046639919281,0.7401931285858154,0.5121989846229553,0.7788069248199463,0.5466883778572083,0.7435165047645569,0.5920183658599854,0.6852205991744995,0.5142103433609009,0.6681755781173706,0.5564210414886475,0.6239128112792969,0.594690203666687,0.7615746259689331,0.4516186118125915,0.6690797209739685,0.4731210470199585,0.8138028979301453,0.4452227652072906,0.6486555933952332,0.5128940343856812,0.8760916590690613,0.4479033648967743,0.6500871777534485,0.5501936674118042,0.5473626136779786,0.5572752714157104,0.5917800903320313,0.5946037769317627,0.00017178058624267578,0.0016321063041686568,land
2.886,124.44045750161116,0.5139706432819366,0.7516332864761353,0.5129231214523315,0.7899189591407776,0.547627866268158,0.7541901469230652,0.5917384624481201,0.6995524168014526,0.5150181651115417,0.6773783564567566,0.5596808195114136,0.6339053511619568,0.5953130722045898,0.7737588286399841,0.4521381258964538,0.6839615106582642,0.4734241068363189,0.8298686146736145,0.4478930532932281,0.6637640595436096,0.5120757818222046,0.890649676322937,0.4553951025009155,0.6676805019378662,0.5476855635643005,0.5472769975662232,0.5578890562057495,0.5918649435043335,0.5948321104049683,-8.56161117553933e-05,0.0006137847900390403,land
2.902,124.30263707893715,0.514228343963623,0.764727771282196,0.5128165483474731,0.7998902201652527,0.5476874709129333,0.7663403153419495,0.5922397375106812,0.7124342322349548,0.515640139579773,0.6928083300590515,0.5593429207801819,0.6444860696792603,0.5953348278999329,0.7873983979225159,0.4541950225830078,0.6957400441169739,0.4751502573490143,0.844228208065033,0.4527881443500519,0.6788002252578735,0.5114225745201111,0.9023970365524292,0.4665562212467193,0.6874100565910339,0.544523298740387,0.5471642971038818,0.5578161954879761,0.591989529132843,0.5950217247009277,-0.000112700462341353,-7.286071777334868e-05,land
2.919,124.97734865899443,0.5146580040454865,0.77882319688797,0.5132362246513367,0.8114714026451111,0.5471003651618958,0.7791805863380432,0.591995120048523,0.7253212332725525,0.5160797834396362,0.7081922888755798,0.5574429631233215,0.658604085445404,0.5950515270233154,0.8055500388145447,0.4569505751132965,0.7098672986030579,0.4756045937538147,0.8581607937812805,0.4578761458396911,0.6948280334472656,0.5101322531700134,0.914552628993988,0.4748343825340271,0.708785355091095,0.5433080792427063,0.547308087348938,0.5576964616775513,0.5919488668441772,0.5950289249420166,0.00014379024505617455,-0.0001197338104248491,land
2.936,122.51500496849437,0.5154676735401154,0.7908192276954651,0.513985812664032,0.8251270055770874,0.5467174053192139,0.7910389304161072,0.5919559597969055,0.739113986492157,0.5169495344161987,0.7233257293701172,0.5561932325363159,0.6712543964385986,0.5947189927101135,0.8207216858863831,0.4594093561172485,0.7259031534194946,0.4749418199062347,0.876596987247467,0.464667797088623,0.7102198004722595,0.5085479021072388,0.930833339691162,0.4848097562789917,0.7266413569450378,0.5408144593238831,0.5473574876785279,0.5568506002426148,0.59194256067276,0.5949552655220032,4.940032958988816e-05,-0.000845861434936479,land
2.952,123.13440609690421,0.5158955454826355,0.8037362098693848,0.5144038796424866,0.8390888571739197,0.547407329082489,0.80433589220047,0.5918150544166565,0.751723051071167,0.5173872113227844,0.7341189384460449,0.5558223724365234,0.6819530725479126,0.5947262048721313,0.8347110748291016,0.4618220329284668,0.7379260659217834,0.4744762182235718,0.8906043767929077,0.4711540043354034,0.7246508598327637,0.509242594242096,0.9413819909095764,0.4933547377586365,0.7431885004043579,0.539126455783844,0.5473807573318481,0.556059193611145,0.5918557405471802,0.5948234677314759,2.3269653320223682e-05,-0.0007914066314698154,land
2.969,122.41849722066536,0.5157507359981537,0.8170463442802429,0.5143657922744751,0.8516319394111633,0.5478748679161072,0.8158782124519348,0.5917069315910339,0.7649794816970825,0.5171356797218323,0.7479285597801208,0.555451512336731,0.6935591697692871,0.5949447751045227,0.8482540845870972,0.4632724523544311,0.7513117790222168,0.4736185669898987,0.89930659532547,0.4767902493476867,0.7373724579811096,0.5084593892097473,0.947664737701416,0.4986538589000702,0.7607409954071045,0.5388952493667603,0.5476117134094238,0.5556614637374878,0.5919323325157165,0.5947899937629699,0.000230956077575728,-0.00039772987365715995,land
2.986,118.03146361567843,0.5151861608028412,0.8278641700744629,0.5138891339302063,0.864026665687561,0.5478038191795349,0.8283184766769409,0.591805636882782,0.7759522795677185,0.5164831876754761,0.7632875442504883,0.5553858876228333,0.7049375176429749,0.5946758389472961,0.8577362895011902,0.4636264443397522,0.7644394636154175,0.4734562933444977,0.9074161052703856,0.4811031520366668,0.7491635084152222,0.5085647702217102,0.9543613195419312,0.5059995651245117,0.7805250883102417,0.5372317433357239,0.5479748725891114,0.5555474996566773,0.592018437385559,0.5948132514953614,0.0003631591796875444,-0.00011396408081054688,land
3.003,114.94108748132955,0.5146996080875397,0.8421878218650818,0.5135055184364319,0.876959502696991,0.5482551455497742,0.8398321866989136,0.5923780798912048,0.7890579104423523,0.5158936977386475,0.7795341610908508,0.5554543137550354,0.7150996327400208,0.5948841571807861,0.8733547925949097,0.4656526446342468,0.7792519330978394,0.4729717075824737,0.919876992702484,0.4855195879936218,0.7601490616798401,0.5080792307853699,0.9623438119888306,0.5138738751411438,0.7972196936607361,0.5343927145004272,0.5482088685035705,0.5555686831474305,0.5922079086303711,0.5948210597038269,0.0002339959144591619,2.1183490753196033e-05,land
3.019,114.88030382160635,0.5141676664352417,0.8568142652511597,0.5132006406784058,0.8894911408424377,0.5485332012176514,0.8516014814376831,0.5923864841461182,0.8028068542480469,0.5151346921920776,0.7938384413719177,0.5556234121322632,0.7282722592353821,0.5948352813720703,0.8828597664833069,0.4641061425209045,0.7932149171829224,0.4726987779140472,0.9272364377975464,0.4888587594032287,0.7725181579589844,0.5080211162567139,0.9656625390052797,0.5178313851356506,0.8140220046043396,0.5316106677055359,0.5483727097511292,0.555712080001831,0.5924242019653321,0.5947808861732483,0.00016384124755863816,0.00014339685440056815,land
3.036,115.41471145708412,0.5137403011322021,0.8686655759811401,0.5130344033241272,0.900928795337677,0.5485773086547852,0.8637072443962097,0.5927624106407166,0.8153302669525146,0.5144461989402771,0.8063606023788452,0.5559282898902893,0.7416980266571045,0.5947652459144592,0.8970244526863098,0.4636340141296386,0.807887077331543,0.4723959565162658,0.9358876347541808,0.4908145368099212,0.7839570641517639,0.507720947265625,0.9696199893951416,0.5214061141014099,0.8281120657920837,0.5285730957984924,0.5485151171684265,0.5558699250221253,0.5926209688186646,0.5947859168052674,0.00014240741729731887,0.00015784502029425607,land
3.053,114.61871462864399,0.512639731168747,0.8824352622032166,0.5125333666801453,0.9125913977622986,0.5486940741539001,0.8754545450210571,0.5927883982658386,0.8277145624160767,0.5127460956573486,0.8206521272659302,0.5561684966087341,0.7536967992782593,0.5947439074516296,0.9142887592315674,0.4645637273788452,0.8221887946128845,0.4722594320774078,0.946748435497284,0.4940673112869262,0.7958836555480957,0.5075057148933411,0.9749690294265748,0.5260258316993713,0.8449482321739197,0.5266534090042114,0.5485225200653077,0.556057620048523,0.5927299380302429,0.5947363972663879,7.402896881170129e-06,0.00018769502639770508,land
3.069,112.60181586527965,0.512288898229599,0.8957704901695251,0.5124945044517517,0.927155077457428,0.5485158562660217,0.888566792011261,0.5927894711494446,0.8394027948379517,0.5120832920074463,0.8337931036949158,0.5561751127243042,0.7673551440238953,0.5947009921073914,0.9314280152320862,0.4653712511062622,0.8364888429641724,0.4715614020824432,0.9554052352905272,0.49653360247612,0.8098612427711487,0.5073978900909424,0.9783458709716796,0.528069019317627,0.8609544634819031,0.5256568789482117,0.5484073519706726,0.5561959505081177,0.5928869724273682,0.5947204232215881,-0.00011516809463507638,0.00013833045959465995,land
3.086,110.74703659705162,0.5118838250637054,0.9071337580680848,0.5124238729476929,0.9395962357521056,0.5482921600341797,0.9003044962882996,0.5929229259490967,0.8509638905525208,0.511343777179718,0.8473485708236694,0.5563927888870239,0.7822318077087402,0.5946365594863892,0.9470123052597046,0.4659749567508697,0.8488709330558777,0.471783697605133,0.9624034762382508,0.4969684779644012,0.8232075572013855,0.5073589086532593,0.9823694229125975,0.5284654498100281,0.873336136341095,0.5248879790306091,0.548258638381958,0.5562936782836914,0.5930688619613648,0.5947528839111328,-0.0001487135887145996,9.772777557370826e-05,land
3.103,108.73069316876956,0.5116844475269318,0.917666792869568,0.5123476982116699,0.952613651752472,0.5479573607444763,0.9131699204444884,0.5931716561317444,0.8625515103340149,0.5110211968421936,0.8601415157318115,0.5563150644302368,0.793534517288208,0.5947554111480713,0.9620246291160583,0.4665141999721527,0.8646814823150635,0.4709250628948211,0.973686933517456,0.4988641738891601,0.8352468013763428,0.5071970820426941,0.9888330698013306,0.532099187374115,0.8867203593254089,0.5247671604156494,0.5480738043785095,0.5563343524932861,0.5932636380195617,0.5948168039321899,-0.00018483400344848633,4.067420959474877e-05,land
3.119,106.39449219964976,0.5112053453922272,0.929362177848816,0.5121259093284607,0.9682044982910156,0.5478337407112122,0.9260110259056092,0.5936718583106995,0.875420331954956,0.5102847814559937,0.8726747632026672,0.556416928768158,0.8044131398200989,0.5949275493621826,0.9745161533355712,0.4660978019237518,0.8797009587287903,0.469923198223114,0.9828531742095948,0.4986313879489898,0.8479081392288208,0.5068050026893616,0.9924991130828856,0.5328446626663208,0.8993037939071655,0.524551272392273,0.5480213165283203,0.5563660144805909,0.5934192895889282,0.5949320316314697,-5.248785018918678e-05,3.166198730475411e-05,land
3.136,100.68305058823452,0.5095097720623016,0.9370880126953124,0.5094773769378662,0.9810256361961364,0.5477699041366577,0.937602996826172,0.5937622785568237,0.882602870464325,0.5095421671867371,0.8869771957397461,0.5563718676567078,0.817145824432373,0.5950635075569153,0.9753126502037048,0.4650956690311432,0.8927109837532043,0.4696796536445617,0.990099847316742,0.494447112083435,0.8621541261672974,0.506514310836792,0.9979639053344728,0.5289031267166138,0.914418876171112,0.5242046117782593,0.548006784915924,0.5563359260559082,0.5935446739196777,0.5950783729553223,-1.4531612396284643e-05,-3.0088424682661596e-05,land
3.153,101.59714251262162,0.5085862576961517,0.9499837160110474,0.5074390172958374,0.9920153617858888,0.5482534170150757,0.9496646523475648,0.5935677289962769,0.8958420157432556,0.5097334980964661,0.9007457494735718,0.5563334226608276,0.8278514742851257,0.5952771306037903,0.98114275932312,0.4601713716983795,0.9062677621841432,0.4691076278686523,0.9966304302215576,0.4881468117237091,0.8737277388572693,0.5060401558876038,0.9960703253746032,0.5073496103286743,0.92857027053833,0.5244739055633545,0.5483726143836976,0.5563749551773072,0.5932372689247132,0.5951982975006104,0.0003658294677735263,3.902912139897019e-05,land
3.169,104.82740097805441,0.5080339312553406,0.962882936000824,0.5062152147293091,1.000385046005249,0.5482195019721985,0.9627647995948792,0.5935498476028442,0.9089824557304382,0.5098526477813721,0.9145594835281372,0.5562423467636108,0.8408721685409546,0.5953682661056519,0.9917606115341188,0.4593934118747711,0.9203712940216064,0.4672489166259765,1.0130579471588137,0.4888160526752472,0.8856392502784729,0.5049349069595337,0.9948797225952148,0.5076743960380554,0.9426774978637696,0.524348795413971,0.5489699125289917,0.5563874125480652,0.5919204235076905,0.5952528595924378,0.0005972981452941895,1.245737075805664e-05,land
3.186,110.89683624096931,0.5126855969429016,0.9719354510307312,0.5117112398147583,1.0147873163223269,0.5497865080833435,0.9989838600158693,0.5916346311569214,0.9213889837265016,0.5136599540710449,0.9271016716957092,0.5565102100372314,0.855464518070221,0.5953550338745117,1.0117344856262207,0.4597547352313995,0.9350984692573548,0.4649209082126617,1.021182417869568,0.4857119619846344,0.8997383117675781,0.5027040243148804,1.007013201713562,0.4968875646591186,0.9527878165245056,0.5243165493011475,,,,,,,land
3.203,100.54426707188426,0.5150262713432312,0.980615258216858,0.5160015225410461,1.0023552179336548,0.5508202314376831,0.9621106386184692,0.5870876312255859,0.9324237108230592,0.5140510201454163,0.944687008857727,0.5564792156219482,0.8692550659179688,0.5952003598213196,1.0324009656906128,0.4672952592372894,0.9522034525871276,0.4607851803302765,1.0297693014144895,0.50368732213974,0.9101963639259338,0.5016592741012573,1.0088542699813845,0.5196573734283447,0.9644171595573424,0.5241405367851257,,,,,,,land
